utc_timestamp,FR_wind_onshore_generation_actual,FR_windspeed_10m,FR_temperature,FR_radiation_direct_horizontal
2016-01-01 00:00:00+00:00,2082.0,2.86,5.571000000000001,0.0
2016-01-01 01:00:00+00:00,1690.0,2.68,5.415,0.0
2016-01-01 02:00:00+00:00,1414.0,2.51,5.287999999999999,0.0
2016-01-01 03:00:00+00:00,1200.0,2.45,5.1770000000000005,0.0
2016-01-01 04:00:00+00:00,1000.0,2.35,5.131,0.0
2016-01-01 05:00:00+00:00,871.0,2.53,5.056,0.0
2016-01-01 06:00:00+00:00,954.0,3.01,4.896,7.01606965589e-06
2016-01-01 07:00:00+00:00,1190.0,3.39,4.763999999999999,0.205120355015
2016-01-01 08:00:00+00:00,1546.0,3.77,5.218,1.8329756401099997
2016-01-01 09:00:00+00:00,1998.0,4.18,5.915,5.523416446869999
2016-01-01 10:00:00+00:00,2318.0,4.61,6.768,12.631805701600001
2016-01-01 11:00:00+00:00,2786.0,5.02,7.6160000000000005,20.8974545449
2016-01-01 12:00:00+00:00,3038.0,5.35,8.257,22.2533447042
2016-01-01 13:00:00+00:00,3447.0,5.58,8.579,15.7553716619
2016-01-01 14:00:00+00:00,4016.0,5.45,8.369,6.52072333988
2016-01-01 15:00:00+00:00,4377.0,5.38,7.54,1.1465828912
2016-01-01 16:00:00+00:00,4860.0,5.83,6.834,0.0181031210204
2016-01-01 17:00:00+00:00,5660.0,6.25,6.615,0.0
2016-01-01 18:00:00+00:00,5988.0,6.55,6.525,0.0
2016-01-01 19:00:00+00:00,6164.0,6.68,6.51,0.0
2016-01-01 20:00:00+00:00,6350.0,6.79,6.557,0.0
2016-01-01 21:00:00+00:00,6163.0,6.83,6.643,0.0
2016-01-01 22:00:00+00:00,6028.0,6.74,6.689,0.0
2016-01-01 23:00:00+00:00,5818.0,6.74,6.727,0.0
2016-01-02 00:00:00+00:00,5439.0,6.67,6.775,0.0
2016-01-02 01:00:00+00:00,5250.0,6.58,6.8260000000000005,0.0
2016-01-02 02:00:00+00:00,5253.0,6.38,6.888,0.0
2016-01-02 03:00:00+00:00,5214.0,6.3,6.941,0.0
2016-01-02 04:00:00+00:00,5234.0,6.27,7.037000000000001,0.0
2016-01-02 05:00:00+00:00,5052.0,6.18,7.055,0.0
2016-01-02 06:00:00+00:00,4988.0,6.2,7.023,3.7910059695699995e-06
2016-01-02 07:00:00+00:00,5112.0,6.21,6.87,0.0529319314023
2016-01-02 08:00:00+00:00,5273.0,6.44,7.086,1.68984996807
2016-01-02 09:00:00+00:00,5640.0,6.75,7.653,7.995047067869999
2016-01-02 10:00:00+00:00,5875.0,7.21,8.457,23.3571536582
2016-01-02 11:00:00+00:00,6292.0,7.66,9.175,31.976418393200003
2016-01-02 12:00:00+00:00,6602.0,7.99,9.511000000000001,26.2870873329
2016-01-02 13:00:00+00:00,6762.0,7.87,9.379,13.186742084
2016-01-02 14:00:00+00:00,6696.0,7.43,8.857999999999999,5.30127367535
2016-01-02 15:00:00+00:00,6658.0,6.88,8.055,1.15939214641
2016-01-02 16:00:00+00:00,6642.0,6.61,7.266,0.0223820453278
2016-01-02 17:00:00+00:00,6595.0,6.53,6.836,0.0
2016-01-02 18:00:00+00:00,6587.0,6.47,6.5120000000000005,0.0
2016-01-02 19:00:00+00:00,6634.0,6.38,6.187,0.0
2016-01-02 20:00:00+00:00,6471.0,6.16,5.853,0.0
2016-01-02 21:00:00+00:00,6262.0,5.98,5.605,0.0
2016-01-02 22:00:00+00:00,6048.0,5.84,5.4510000000000005,0.0
2016-01-02 23:00:00+00:00,5740.0,5.53,5.192,0.0
2016-01-03 00:00:00+00:00,5286.0,5.2,4.868,0.0
2016-01-03 01:00:00+00:00,4866.0,5.04,4.626,0.0
2016-01-03 02:00:00+00:00,4336.0,4.97,4.485,0.0
2016-01-03 03:00:00+00:00,4011.0,4.94,4.365,0.0
2016-01-03 04:00:00+00:00,3790.0,5.01,4.301,0.0
2016-01-03 05:00:00+00:00,3635.0,5.12,4.279,0.0
2016-01-03 06:00:00+00:00,3985.0,5.31,4.231,6.10001046222e-05
2016-01-03 07:00:00+00:00,4628.0,5.65,4.295,0.262815299269
2016-01-03 08:00:00+00:00,4915.0,6.05,4.931,1.29903609906
2016-01-03 09:00:00+00:00,5162.0,6.39,5.638,2.40746834209
2016-01-03 10:00:00+00:00,5494.0,6.64,6.313,3.7029246890599996
2016-01-03 11:00:00+00:00,5770.0,6.95,6.94,4.25594657061
2016-01-03 12:00:00+00:00,6074.0,7.16,7.273,3.4216548589399998
2016-01-03 13:00:00+00:00,6242.0,7.31,7.261,1.7578334698
2016-01-03 14:00:00+00:00,6294.0,7.27,6.904,0.6761046520890001
2016-01-03 15:00:00+00:00,6267.0,7.44,6.386,0.155239530604
2016-01-03 16:00:00+00:00,6343.0,7.54,6.069,0.0022305696225900003
2016-01-03 17:00:00+00:00,6375.0,7.34,5.997000000000001,0.0
2016-01-03 18:00:00+00:00,6552.0,7.08,6.035,0.0
2016-01-03 19:00:00+00:00,6198.0,6.83,6.164,0.0
2016-01-03 20:00:00+00:00,5756.0,6.57,6.215,0.0
2016-01-03 21:00:00+00:00,5331.0,6.34,6.14,0.0
2016-01-03 22:00:00+00:00,4976.0,6.06,6.047000000000001,0.0
2016-01-03 23:00:00+00:00,4951.0,6.04,6.016,0.0
2016-01-04 00:00:00+00:00,4990.0,6.12,5.9479999999999995,0.0
2016-01-04 01:00:00+00:00,5090.0,6.24,5.86,0.0
2016-01-04 02:00:00+00:00,5132.0,6.33,5.79,0.0
2016-01-04 03:00:00+00:00,5284.0,6.26,5.71,0.0
2016-01-04 04:00:00+00:00,5376.0,6.23,5.671,0.0
2016-01-04 05:00:00+00:00,5393.0,6.21,5.619,0.0
2016-01-04 06:00:00+00:00,5358.0,6.18,5.541,2.1517963083900003e-06
2016-01-04 07:00:00+00:00,5424.0,6.14,5.507999999999999,0.08496932249669999
2016-01-04 08:00:00+00:00,5478.0,6.31,5.9479999999999995,1.48279029449
2016-01-04 09:00:00+00:00,5500.0,6.58,6.614,5.620249168940001
2016-01-04 10:00:00+00:00,5384.0,6.76,7.334,13.3781158186
2016-01-04 11:00:00+00:00,5327.0,6.99,8.024,27.328939512399998
2016-01-04 12:00:00+00:00,5168.0,7.03,8.609,42.7567419012
2016-01-04 13:00:00+00:00,4826.0,6.65,8.827,30.627012074099998
2016-01-04 14:00:00+00:00,4360.0,5.82,8.441,10.248054341900001
2016-01-04 15:00:00+00:00,3999.0,5.08,7.376,1.19534408533
2016-01-04 16:00:00+00:00,3942.0,4.95,6.51,0.0061162602126800004
2016-01-04 17:00:00+00:00,4178.0,5.03,6.228,0.0
2016-01-04 18:00:00+00:00,4640.0,5.11,5.985,0.0
2016-01-04 19:00:00+00:00,4824.0,5.19,5.803999999999999,0.0
2016-01-04 20:00:00+00:00,4788.0,5.32,5.706,0.0
2016-01-04 21:00:00+00:00,4862.0,5.48,5.6370000000000005,0.0
2016-01-04 22:00:00+00:00,4670.0,5.47,5.553,0.0
2016-01-04 23:00:00+00:00,4666.0,5.44,5.404,0.0
2016-01-05 00:00:00+00:00,4784.0,5.55,5.32,0.0
2016-01-05 01:00:00+00:00,4948.0,5.67,5.237,0.0
2016-01-05 02:00:00+00:00,4970.0,5.82,5.16,0.0
2016-01-05 03:00:00+00:00,5201.0,5.93,5.124,0.0
2016-01-05 04:00:00+00:00,5302.0,6.0,5.131,0.0
2016-01-05 05:00:00+00:00,5211.0,6.0,5.107,0.0
2016-01-05 06:00:00+00:00,5132.0,5.94,5.023,1.01328409083e-05
2016-01-05 07:00:00+00:00,5058.0,5.97,4.963,0.263308488285
2016-01-05 08:00:00+00:00,5015.0,6.09,5.382000000000001,2.52954260678
2016-01-05 09:00:00+00:00,5016.0,6.33,6.082999999999999,9.462392764339999
2016-01-05 10:00:00+00:00,5084.0,6.6,6.892,18.1988756894
2016-01-05 11:00:00+00:00,5114.0,6.97,7.558,24.4170407165
2016-01-05 12:00:00+00:00,5155.0,7.02,7.995,26.3073121032
2016-01-05 13:00:00+00:00,5019.0,6.75,8.141,20.461028420599998
2016-01-05 14:00:00+00:00,4768.0,6.12,7.843,7.0966604577
2016-01-05 15:00:00+00:00,4385.0,5.63,6.979,1.0707587803
2016-01-05 16:00:00+00:00,4124.0,5.52,6.172999999999999,0.00779735081675
2016-01-05 17:00:00+00:00,4198.0,5.49,5.8420000000000005,0.0
2016-01-05 18:00:00+00:00,4363.0,5.44,5.609,0.0
2016-01-05 19:00:00+00:00,4260.0,5.39,5.447,0.0
2016-01-05 20:00:00+00:00,4102.0,5.23,5.295,0.0
2016-01-05 21:00:00+00:00,3883.0,5.05,5.183,0.0
2016-01-05 22:00:00+00:00,3554.0,4.97,5.167999999999999,0.0
2016-01-05 23:00:00+00:00,3292.0,4.88,5.104,0.0
2016-01-06 00:00:00+00:00,3210.0,4.8,4.996,0.0
2016-01-06 01:00:00+00:00,3056.0,4.71,4.916,0.0
2016-01-06 02:00:00+00:00,2866.0,4.59,4.851,0.0
2016-01-06 03:00:00+00:00,2712.0,4.56,4.763,0.0
2016-01-06 04:00:00+00:00,2581.0,4.6,4.664,0.0
2016-01-06 05:00:00+00:00,2520.0,4.56,4.6,0.0
2016-01-06 06:00:00+00:00,2396.0,4.48,4.606,2.42965973865e-05
2016-01-06 07:00:00+00:00,2426.0,4.39,4.7219999999999995,0.237033374458
2016-01-06 08:00:00+00:00,2494.0,4.5,5.324,1.86478299968
2016-01-06 09:00:00+00:00,2330.0,4.75,5.986000000000001,4.83690392481
2016-01-06 10:00:00+00:00,2173.0,4.98,6.598,8.34529420321
2016-01-06 11:00:00+00:00,2032.0,5.26,7.101,11.3168690227
2016-01-06 12:00:00+00:00,1992.0,5.36,7.474,12.531563468
2016-01-06 13:00:00+00:00,1987.0,5.19,7.683,12.194488755899998
2016-01-06 14:00:00+00:00,1980.0,4.5,7.5089999999999995,6.496294681959999
2016-01-06 15:00:00+00:00,1876.0,3.79,6.564,1.26192389149
2016-01-06 16:00:00+00:00,1980.0,3.77,5.689,0.008138234920399999
2016-01-06 17:00:00+00:00,2158.0,3.91,5.551,0.0
2016-01-06 18:00:00+00:00,2441.0,4.02,5.476,0.0
2016-01-06 19:00:00+00:00,2604.0,4.11,5.347,0.0
2016-01-06 20:00:00+00:00,2837.0,4.36,5.261,0.0
2016-01-06 21:00:00+00:00,3018.0,4.68,5.215,0.0
2016-01-06 22:00:00+00:00,3194.0,4.87,5.131,0.0
2016-01-06 23:00:00+00:00,3316.0,5.29,5.166,0.0
2016-01-07 00:00:00+00:00,3226.0,5.57,5.23,0.0
2016-01-07 01:00:00+00:00,3562.0,5.88,5.369,0.0
2016-01-07 02:00:00+00:00,4464.0,6.26,5.539,0.0
2016-01-07 03:00:00+00:00,5248.0,6.58,5.71,0.0
2016-01-07 04:00:00+00:00,5854.0,6.97,5.813,0.0
2016-01-07 05:00:00+00:00,6293.0,7.38,5.865,0.0
2016-01-07 06:00:00+00:00,7144.0,7.59,5.934,2.69685340727e-05
2016-01-07 07:00:00+00:00,7731.0,7.55,6.122999999999999,0.0477731739223
2016-01-07 08:00:00+00:00,7796.0,7.45,6.742000000000001,0.547818126735
2016-01-07 09:00:00+00:00,7502.0,7.64,7.712000000000001,2.82394422321
2016-01-07 10:00:00+00:00,6944.0,8.13,8.843,10.7394785085
2016-01-07 11:00:00+00:00,7025.0,8.88,9.639,22.1233588013
2016-01-07 12:00:00+00:00,7406.0,9.24,9.996,32.9617887935
2016-01-07 13:00:00+00:00,7706.0,9.13,10.047,29.0009327936
2016-01-07 14:00:00+00:00,7648.0,8.57,9.7,14.4671203256
2016-01-07 15:00:00+00:00,7383.0,7.51,8.823,2.77171721239
2016-01-07 16:00:00+00:00,6850.0,6.51,7.686,0.0250860045414
2016-01-07 17:00:00+00:00,6250.0,5.77,6.9910000000000005,0.0
2016-01-07 18:00:00+00:00,5582.0,5.18,6.398,0.0
2016-01-07 19:00:00+00:00,5090.0,4.64,5.925,0.0
2016-01-07 20:00:00+00:00,4678.0,4.22,5.605,0.0
2016-01-07 21:00:00+00:00,4267.0,3.99,5.289,0.0
2016-01-07 22:00:00+00:00,3962.0,3.88,5.03,0.0
2016-01-07 23:00:00+00:00,3405.0,3.81,4.809,0.0
2016-01-08 00:00:00+00:00,2902.0,3.68,4.603,0.0
2016-01-08 01:00:00+00:00,2559.0,3.43,4.368,0.0
2016-01-08 02:00:00+00:00,2140.0,3.27,4.0680000000000005,0.0
2016-01-08 03:00:00+00:00,1833.0,3.2,3.903,0.0
2016-01-08 04:00:00+00:00,1635.0,3.22,3.886,0.0
2016-01-08 05:00:00+00:00,1438.0,3.31,3.98,0.0
2016-01-08 06:00:00+00:00,1432.0,3.44,4.128,0.00017915846603799997
2016-01-08 07:00:00+00:00,1443.0,3.6,4.333,0.302710366988
2016-01-08 08:00:00+00:00,1486.0,3.8,5.083,2.7133726764599997
2016-01-08 09:00:00+00:00,1482.0,3.9,6.066,9.60850977565
2016-01-08 10:00:00+00:00,1302.0,4.0,7.196000000000001,27.118116843600003
2016-01-08 11:00:00+00:00,1120.0,4.01,8.261000000000001,49.466920718000004
2016-01-08 12:00:00+00:00,1054.0,3.96,9.005,53.796366185299995
2016-01-08 13:00:00+00:00,932.0,3.83,9.308,43.41187732270001
2016-01-08 14:00:00+00:00,878.0,3.4,8.988,20.9541468061
2016-01-08 15:00:00+00:00,942.0,3.01,7.537999999999999,3.54109833481
2016-01-08 16:00:00+00:00,1097.0,3.19,6.294,0.029990394347399998
2016-01-08 17:00:00+00:00,1284.0,3.33,5.9910000000000005,0.0
2016-01-08 18:00:00+00:00,1281.0,3.38,5.722,0.0
2016-01-08 19:00:00+00:00,1260.0,3.38,5.452000000000001,0.0
2016-01-08 20:00:00+00:00,1404.0,3.39,5.279,0.0
2016-01-08 21:00:00+00:00,1442.0,3.4,5.226,0.0
2016-01-08 22:00:00+00:00,1474.0,3.4,5.34,0.0
2016-01-08 23:00:00+00:00,1590.0,3.58,5.497999999999999,0.0
2016-01-09 00:00:00+00:00,1696.0,3.64,5.481,0.0
2016-01-09 01:00:00+00:00,1877.0,3.63,5.415,0.0
2016-01-09 02:00:00+00:00,2006.0,3.65,5.359,0.0
2016-01-09 03:00:00+00:00,2034.0,3.74,5.431,0.0
2016-01-09 04:00:00+00:00,2132.0,3.8,5.521,0.0
2016-01-09 05:00:00+00:00,2301.0,3.9,5.664,0.0
2016-01-09 06:00:00+00:00,2488.0,4.02,5.837000000000001,0.000101897763175
2016-01-09 07:00:00+00:00,2782.0,4.13,6.045,0.05076577997119999
2016-01-09 08:00:00+00:00,2857.0,4.29,6.627999999999999,0.722421853864
2016-01-09 09:00:00+00:00,2792.0,4.43,7.443,2.57857925304
2016-01-09 10:00:00+00:00,2706.0,4.58,8.296,6.674526896290001
2016-01-09 11:00:00+00:00,3002.0,4.85,9.096,14.5360054194
2016-01-09 12:00:00+00:00,3493.0,5.1,9.747,24.460678775399998
2016-01-09 13:00:00+00:00,3855.0,5.24,10.071,22.720740255
2016-01-09 14:00:00+00:00,3865.0,5.13,9.872,9.71258091868
2016-01-09 15:00:00+00:00,4132.0,5.18,8.919,2.1038492444599997
2016-01-09 16:00:00+00:00,4869.0,5.63,7.885,0.0171238673551
2016-01-09 17:00:00+00:00,5762.0,6.25,7.632999999999999,0.0
2016-01-09 18:00:00+00:00,6454.0,6.72,7.444,0.0
2016-01-09 19:00:00+00:00,6664.0,7.04,7.361000000000001,0.0
2016-01-09 20:00:00+00:00,6901.0,7.46,7.4479999999999995,0.0
2016-01-09 21:00:00+00:00,6844.0,7.67,7.485,0.0
2016-01-09 22:00:00+00:00,6728.0,7.72,7.4270000000000005,0.0
2016-01-09 23:00:00+00:00,6734.0,7.49,7.255,0.0
2016-01-10 00:00:00+00:00,6535.0,6.95,6.95,0.0
2016-01-10 01:00:00+00:00,6517.0,6.48,6.51,0.0
2016-01-10 02:00:00+00:00,6328.0,6.01,6.0520000000000005,0.0
2016-01-10 03:00:00+00:00,6012.0,5.83,5.744,0.0
2016-01-10 04:00:00+00:00,5614.0,5.77,5.523,0.0
2016-01-10 05:00:00+00:00,5490.0,5.74,5.345,0.0
2016-01-10 06:00:00+00:00,5570.0,5.8,5.247000000000001,0.000162982416466
2016-01-10 07:00:00+00:00,5504.0,5.87,5.327999999999999,0.20192702095600001
2016-01-10 08:00:00+00:00,5412.0,6.05,5.888999999999999,1.69028663981
2016-01-10 09:00:00+00:00,5327.0,6.28,6.711,4.841510921869999
2016-01-10 10:00:00+00:00,5222.0,6.53,7.558,9.5488804719
2016-01-10 11:00:00+00:00,5286.0,6.74,8.234,13.7122186246
2016-01-10 12:00:00+00:00,5287.0,6.94,8.493,12.767813391099999
2016-01-10 13:00:00+00:00,5182.0,6.9,8.354,9.24047397596
2016-01-10 14:00:00+00:00,4998.0,6.28,8.18,5.522467621490001
2016-01-10 15:00:00+00:00,4428.0,5.48,7.585,1.41177472485
2016-01-10 16:00:00+00:00,4308.0,4.97,6.761,0.017057560468999998
2016-01-10 17:00:00+00:00,4348.0,4.8,6.619,0.0
2016-01-10 18:00:00+00:00,4317.0,4.84,6.492000000000001,0.0
2016-01-10 19:00:00+00:00,4292.0,5.0,6.394,0.0
2016-01-10 20:00:00+00:00,4142.0,5.19,6.331,0.0
2016-01-10 21:00:00+00:00,4093.0,5.22,6.263999999999999,0.0
2016-01-10 22:00:00+00:00,4178.0,5.24,6.239,0.0
2016-01-10 23:00:00+00:00,4178.0,5.35,6.309,0.0
2016-01-11 00:00:00+00:00,4226.0,5.57,6.417999999999999,0.0
2016-01-11 01:00:00+00:00,4148.0,5.91,6.542999999999999,0.0
2016-01-11 02:00:00+00:00,3945.0,6.13,6.604,0.0
2016-01-11 03:00:00+00:00,4022.0,6.28,6.591,0.0
2016-01-11 04:00:00+00:00,4384.0,6.57,6.45,0.0
2016-01-11 05:00:00+00:00,5263.0,6.9,6.107,0.0
2016-01-11 06:00:00+00:00,5662.0,7.03,5.93,0.00010269186659
2016-01-11 07:00:00+00:00,5878.0,7.34,6.107,0.195543440088
2016-01-11 08:00:00+00:00,6094.0,7.78,6.718999999999999,1.9030135564500001
2016-01-11 09:00:00+00:00,6442.0,8.38,7.369,7.162780959989999
2016-01-11 10:00:00+00:00,6725.0,8.96,7.906000000000001,14.956464961500002
2016-01-11 11:00:00+00:00,6807.0,9.36,8.32,20.1617597141
2016-01-11 12:00:00+00:00,7176.0,9.57,8.51,21.213781910799998
2016-01-11 13:00:00+00:00,7487.0,9.65,8.408,15.102435718399999
2016-01-11 14:00:00+00:00,7694.0,9.53,8.027999999999999,6.68093108372
2016-01-11 15:00:00+00:00,7766.0,9.25,7.511,1.55172539871
2016-01-11 16:00:00+00:00,7957.0,8.9,6.933,0.0263430266022
2016-01-11 17:00:00+00:00,7901.0,8.58,6.597,0.0
2016-01-11 18:00:00+00:00,7714.0,8.32,6.419,0.0
2016-01-11 19:00:00+00:00,7286.0,8.19,6.336,0.0
2016-01-11 20:00:00+00:00,7002.0,8.08,6.257000000000001,0.0
2016-01-11 21:00:00+00:00,6905.0,8.11,6.171,0.0
2016-01-11 22:00:00+00:00,6750.0,8.03,6.063,0.0
2016-01-11 23:00:00+00:00,6694.0,7.92,5.973,0.0
2016-01-12 00:00:00+00:00,6684.0,7.81,5.858,0.0
2016-01-12 01:00:00+00:00,6378.0,7.64,5.721,0.0
2016-01-12 02:00:00+00:00,6119.0,7.51,5.647,0.0
2016-01-12 03:00:00+00:00,5978.0,7.32,5.558,0.0
2016-01-12 04:00:00+00:00,6126.0,7.12,5.443,0.0
2016-01-12 05:00:00+00:00,6075.0,6.99,5.3660000000000005,0.0
2016-01-12 06:00:00+00:00,6248.0,6.89,5.285,0.00038693600799800005
2016-01-12 07:00:00+00:00,6189.0,6.88,5.277,0.261192433826
2016-01-12 08:00:00+00:00,6032.0,7.03,5.656000000000001,2.96231562334
2016-01-12 09:00:00+00:00,6084.0,7.34,6.277,10.1711630352
2016-01-12 10:00:00+00:00,6340.0,7.68,6.93,23.173917255
2016-01-12 11:00:00+00:00,6734.0,8.16,7.356,29.0443923247
2016-01-12 12:00:00+00:00,7066.0,8.39,7.504,27.823645245399998
2016-01-12 13:00:00+00:00,7227.0,8.32,7.442,22.5009018669
2016-01-12 14:00:00+00:00,7494.0,8.06,7.119,12.525139590699998
2016-01-12 15:00:00+00:00,7360.0,7.86,6.382000000000001,2.8068233165900005
2016-01-12 16:00:00+00:00,7180.0,7.86,5.593999999999999,0.0355492718621
2016-01-12 17:00:00+00:00,7319.0,8.03,5.249,0.0
2016-01-12 18:00:00+00:00,7438.0,8.06,5.011,0.0
2016-01-12 19:00:00+00:00,7637.0,8.03,4.801,0.0
2016-01-12 20:00:00+00:00,7721.0,7.99,4.57,0.0
2016-01-12 21:00:00+00:00,7712.0,7.96,4.322,0.0
2016-01-12 22:00:00+00:00,7702.0,7.93,4.084,0.0
2016-01-12 23:00:00+00:00,7602.0,7.85,3.863,0.0
2016-01-13 00:00:00+00:00,7440.0,7.66,3.639,0.0
2016-01-13 01:00:00+00:00,7199.0,7.42,3.437,0.0
2016-01-13 02:00:00+00:00,6876.0,7.1,3.222,0.0
2016-01-13 03:00:00+00:00,6444.0,6.76,3.005,0.0
2016-01-13 04:00:00+00:00,6030.0,6.38,2.819,0.0
2016-01-13 05:00:00+00:00,5626.0,5.94,2.63,0.0
2016-01-13 06:00:00+00:00,5313.0,5.48,2.437,0.0008660149374169998
2016-01-13 07:00:00+00:00,4908.0,5.15,2.311,1.15918361639
2016-01-13 08:00:00+00:00,4281.0,5.13,3.045,11.2797064102
2016-01-13 09:00:00+00:00,3579.0,5.24,4.12,41.2014283476
2016-01-13 10:00:00+00:00,3150.0,5.32,5.218999999999999,77.0594749265
2016-01-13 11:00:00+00:00,2930.0,5.34,6.0760000000000005,88.6945455074
2016-01-13 12:00:00+00:00,2656.0,5.17,6.5329999999999995,70.0789903157
2016-01-13 13:00:00+00:00,2348.0,4.79,6.587999999999999,44.1408777865
2016-01-13 14:00:00+00:00,2057.0,4.07,6.2,20.3843122727
2016-01-13 15:00:00+00:00,1840.0,3.31,4.891,3.67193362134
2016-01-13 16:00:00+00:00,1934.0,3.46,3.569,0.0344242170469
2016-01-13 17:00:00+00:00,2442.0,3.88,3.275,0.0
2016-01-13 18:00:00+00:00,2838.0,4.18,3.037,0.0
2016-01-13 19:00:00+00:00,3214.0,4.38,2.83,0.0
2016-01-13 20:00:00+00:00,3608.0,4.57,2.7310000000000003,0.0
2016-01-13 21:00:00+00:00,3605.0,4.66,2.623,0.0
2016-01-13 22:00:00+00:00,3562.0,4.68,2.5980000000000003,0.0
2016-01-13 23:00:00+00:00,3654.0,4.7,2.612,0.0
2016-01-14 00:00:00+00:00,3720.0,4.68,2.5980000000000003,0.0
2016-01-14 01:00:00+00:00,3716.0,4.75,2.636,0.0
2016-01-14 02:00:00+00:00,3764.0,4.78,2.6639999999999997,0.0
2016-01-14 03:00:00+00:00,3916.0,4.82,2.6310000000000002,0.0
2016-01-14 04:00:00+00:00,3958.0,4.81,2.545,0.0
2016-01-14 05:00:00+00:00,3929.0,4.81,2.436,0.0
2016-01-14 06:00:00+00:00,3728.0,4.86,2.399,8.07489463752e-05
2016-01-14 07:00:00+00:00,3497.0,4.78,2.36,0.19485766921
2016-01-14 08:00:00+00:00,3298.0,4.86,2.937,2.52432262085
2016-01-14 09:00:00+00:00,3150.0,4.99,3.798,8.914214843669999
2016-01-14 10:00:00+00:00,3129.0,5.32,4.857,18.1028699453
2016-01-14 11:00:00+00:00,3314.0,5.69,5.837999999999999,28.139642455500002
2016-01-14 12:00:00+00:00,3915.0,5.98,6.412999999999999,27.967234959000002
2016-01-14 13:00:00+00:00,4621.0,6.05,6.484,18.2879761575
2016-01-14 14:00:00+00:00,4910.0,5.79,6.146,10.661288879099999
2016-01-14 15:00:00+00:00,5013.0,5.42,5.28,2.8696276509900005
2016-01-14 16:00:00+00:00,5179.0,5.38,4.2010000000000005,0.0662289944826
2016-01-14 17:00:00+00:00,5338.0,5.43,3.68,0.0
2016-01-14 18:00:00+00:00,5714.0,5.61,3.2310000000000003,0.0
2016-01-14 19:00:00+00:00,6000.0,5.61,2.7039999999999997,0.0
2016-01-14 20:00:00+00:00,6270.0,5.56,2.165,0.0
2016-01-14 21:00:00+00:00,6371.0,5.79,1.849,0.0
2016-01-14 22:00:00+00:00,6291.0,5.89,1.5190000000000001,0.0
2016-01-14 23:00:00+00:00,6325.0,5.91,1.187,0.0
2016-01-15 00:00:00+00:00,6265.0,5.96,0.975,0.0
2016-01-15 01:00:00+00:00,6293.0,5.99,0.856,0.0
2016-01-15 02:00:00+00:00,6290.0,5.95,0.769,0.0
2016-01-15 03:00:00+00:00,6168.0,5.84,0.6659999999999999,0.0
2016-01-15 04:00:00+00:00,6065.0,5.71,0.552,0.0
2016-01-15 05:00:00+00:00,5801.0,5.63,0.48200000000000004,0.0
2016-01-15 06:00:00+00:00,5634.0,5.56,0.40700000000000003,0.00043767070040599994
2016-01-15 07:00:00+00:00,5689.0,5.55,0.483,1.09562420556
2016-01-15 08:00:00+00:00,5422.0,5.87,1.185,10.9821213822
2016-01-15 09:00:00+00:00,5250.0,6.15,2.1630000000000003,43.0815571176
2016-01-15 10:00:00+00:00,5293.0,6.63,3.2939999999999996,96.9628374541
2016-01-15 11:00:00+00:00,5772.0,7.2,4.192,139.380604909
2016-01-15 12:00:00+00:00,6120.0,7.56,4.643,136.466863364
2016-01-15 13:00:00+00:00,6409.0,7.62,4.644,94.027457626
2016-01-15 14:00:00+00:00,6238.0,7.23,4.227,41.2426034159
2016-01-15 15:00:00+00:00,5982.0,6.46,3.195,7.69199797762
2016-01-15 16:00:00+00:00,5831.0,6.06,1.986,0.100075890068
2016-01-15 17:00:00+00:00,5852.0,6.01,1.538,0.0
2016-01-15 18:00:00+00:00,5868.0,5.94,1.256,0.0
2016-01-15 19:00:00+00:00,5700.0,5.83,0.963,0.0
2016-01-15 20:00:00+00:00,5431.0,5.67,0.648,0.0
2016-01-15 21:00:00+00:00,5044.0,5.49,0.316,0.0
2016-01-15 22:00:00+00:00,4543.0,5.31,0.0,0.0
2016-01-15 23:00:00+00:00,4259.0,5.1,-0.275,0.0
2016-01-16 00:00:00+00:00,3969.0,4.95,-0.493,0.0
2016-01-16 01:00:00+00:00,3726.0,4.87,-0.621,0.0
2016-01-16 02:00:00+00:00,3370.0,4.86,-0.687,0.0
2016-01-16 03:00:00+00:00,3238.0,4.81,-0.705,0.0
2016-01-16 04:00:00+00:00,2933.0,4.7,-0.6940000000000001,0.0
2016-01-16 05:00:00+00:00,2757.0,4.6,-0.6659999999999999,0.0
2016-01-16 06:00:00+00:00,2684.0,4.46,-0.655,0.0006906080410519999
2016-01-16 07:00:00+00:00,2490.0,4.45,-0.591,1.1136333816600001
2016-01-16 08:00:00+00:00,2456.0,4.75,0.374,13.3163254274
2016-01-16 09:00:00+00:00,2352.0,5.07,1.7790000000000001,54.4015877898
2016-01-16 10:00:00+00:00,2340.0,5.29,3.083,112.413217413
2016-01-16 11:00:00+00:00,2290.0,5.64,4.1160000000000005,158.301632131
2016-01-16 12:00:00+00:00,2244.0,5.71,4.577,148.605993783
2016-01-16 13:00:00+00:00,2220.0,5.54,4.625,113.41572094600001
2016-01-16 14:00:00+00:00,2258.0,4.87,4.246,59.517695976700004
2016-01-16 15:00:00+00:00,2214.0,3.85,2.833,12.494584169200001
2016-01-16 16:00:00+00:00,2218.0,3.79,1.1740000000000002,0.24475831641100002
2016-01-16 17:00:00+00:00,2064.0,3.84,0.63,0.0
2016-01-16 18:00:00+00:00,2066.0,3.87,0.27399999999999997,0.0
